ID,Movie_Name,Movie_Score,Review_Count,Movie_Star_Distribution,Collect_Date,Username,Post_Date,Score,User_Comment,User_Comment_Distribution,Comment_Like_Count,Movie_Tags
6520,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,北京高清发烧友,2013-10-19,3,太多逻辑上和现实生活中不太可能发生的情节硬拼凑在一起攒成这个悬疑片，过于苛求结局的不可知，造作的痕迹很重。演员表演一般。,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6521,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,红包兜兜,2013-09-01,3,看到中间数次抓狂,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6522,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,Daydream,2013-02-21,3,法国人的悬疑我不懂,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6523,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,Okuno Benika,2013-04-09,3,面瘫男主角脑残智坚，从电影开始折腾到电影结束，摄影师为什么不换个镜头，纯粹折磨观众，最大的讽刺是条子猥琐无能，不成气候。结局很别扭的呼应开头，有狗尾续貂之嫌,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6524,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,toeyc,2009-03-14,3,不算烂，反正我不喜欢。看在U2的面子上，三星,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6525,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,大以巴狼,2014-03-08,3,女主作证说和混混在厮混，那会儿还跟男主一起生活.上庭作证啊，说自己跟混混打炮。 死的人是自己爸爸东家的儿子，男主会不知道这事儿？法庭怎么判，为什么这么判，是因为自己老婆作证混混在日自己老婆，才有了不在场证明。 男主不知道？？？要8年后才知道？ ,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6526,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,水步艾,2013-02-06,3,节奏慢感情俗，不算上佳的悬疑片，文艺神马的土鳖看不粗，细节丰富很用心，金链汉子讲义气,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6527,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,黑-招财猫,2013-06-02,3,得分好高的片子，但是法国式的拖沓来拍这种悬疑，还是让我昏昏欲睡。,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6528,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,owen,2008-12-27,3,6/10，类型片，悬念和节奏控制的都还不错，法国人就是法国人，连这种片子都要加一些浪漫情节。,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6529,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,多田,2013-03-11,3,太过温吞了，悬疑片这样会让人没耐心,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6530,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,Aboo,2010-07-30,3,"拿过好几项凯撒奖的法国商业片~惊悚悬疑，喜欢看复杂故事和解迷破案类题材的观众请自行跟进
",51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6531,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,花果山大王,2011-09-22,3,这种悬疑片吧，法国人搞出来总感觉不对劲儿,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6532,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,找自己,2010-10-22,3,淡淡的音乐下下是深深的情感,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6533,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,Mumu,2013-07-25,3,正心说有点儿略有节操版两小无猜的意思，两小无猜男主客串小混蛋粗线，再一看导演，原来就是厮……话说当年对两小无猜接受无能，现在如果再看也许接受度会提高也不一定？,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6534,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,波菠罗,2008-05-14,3,注定淹没在商业大潮的用心之作,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6535,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,Ash,2011-10-22,3,没看懂，主要原因是字幕，根本对不上，节奏又慢，太闷了。,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6536,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,请勿回望,2012-03-19,3,这悬疑有点扯，吉约姆卡内作为导演在几年时间内似乎成长了不少啊，四年后的白色谎言就好看多了！,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6537,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,Quill,2011-03-24,3,插曲都是我的最爱，故事一般，看到后面都不知道在看什么了。我的U2啊~~~~~,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6538,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,moonfield,2012-08-04,3,因为你是法国片所以要挑刺了：有好莱坞的味道，还有配乐太吵不够法国。M把富家流氓子弟施虐的照片（注意照片没有任何说明什么时候发生的，施暴者何人，有无人证等等均无）连同凶器A父亲遗留的猎枪锁在保险箱，你这是要加害你亲爱的丈夫吗？而且事后父女俩把这么重要的物证都给忘了，说不过去吧。,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6539,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,Avalon,2007-07-15,3,译的不一样啊，呵呵，还不错,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6540,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,阿毛毛仔,2011-03-20,3,其实我还满不喜欢配乐的...悬疑片的配乐何必这么文艺呢...,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6541,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,Gravity | 小牛牛,2008-11-02,3,法式悬疑片，美丽的画面，动人的配乐...,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6542,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,shadow,2013-09-17,3,哭了，看了一百多分钟才慢慢反应过来，字幕和画面不同步,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6543,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,SHAN,2013-05-16,3,就连几次逃亡过程的长镜头都那么闲散、安静，即使是商业片儿，法国人也貌似不屑全神贯注讲一个故事，最爱在无关紧要的细节上流连忘返，怎么拍都是生活。,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6544,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,流转的往事,2010-03-16,3,Guillaume Canet作品，电影频道2010年3月16日，如果是原声就更好了,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6545,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,玩的就是理性,2008-11-22,3,法国导演拍烂片的手法也是不甘人后，跟中国导演有的一拼。,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6546,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,LEON,2013-03-13,3,片如其名，确实不能说，前面的悬疑拉着太长太多略枯燥，结果后面又一股脑的说出宣泄太快，好在有个不错的结局。,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6547,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,董小长,2014-11-10,3,20141110yl据说是帅哥吉约姆卡内的处女座，这样的话，还可以打及格分。故事不错，案情抽丝剥茧，关于爱情很到位，爱情在案情进展中逐渐让人看清楚。缺点是拖沓，节奏沉闷，法国人拍悬疑凶案本就不是特长，到后面白色小谎言，就好多了。,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6548,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,秦先生,2014-02-07,3,觉得只是一般而已，与我口味不相符，也许是因为 netflix 老板的评价给了太高的期望了。,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6549,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,Quresandro QD,2009-12-22,3,故事框架很好，只不过说故事的手法很平淡了,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6550,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,翠西 。o 0 O,2014-10-09,3,受不了自由散漫处处夹杂小清新的法式悬疑。。吉约姆卡内导的片都太不对胃口了 拉黑,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6551,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,闲人,2015-04-05,3,这类有复杂前史的犯罪悬疑片最怕的就是悬疑性不能层层递进，一直故布疑云，结尾让犯罪者自白，吧啦吧啦说个干干净净。本片就属于这类片。,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6552,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,火娃,2014-03-27,3,6/10。剪辑有亮点啊，大量情绪性闪回，节奏把持很平稳，有条不紊地推动着剧情，追逐戏比肩好莱坞，可惜故事讲得很拖踏很没劲，逃亡后的内容立马沦为俗套。小细都有亮点（如垃圾箱的老鼠、赌警车的街头混混），看到结尾才发现影片的重点不是案件本身，而是救赎。,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6553,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,島,2013-01-29,3,冗长的法国悬疑。。。。。,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6554,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,拧发条鸟,2012-05-23,3,还是不喜欢这种娓娓道来的悬疑片。 ,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6555,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,ariella,2012-07-27,3,曲折的情节法式节奏演绎，然而并没有营造出特别的情感，导致觉得节奏太慢了点。剧本又给好莱坞买去了？原来原著就是美国出品，怎么给法国人捷足先登了，想看看本帅哥会排成怎样。,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6556,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,年上党怎么办,2012-08-24,3,节奏这么慢，看2天才看完过程中都睡着了。确实是不可告人，这当爹的也真是爱啊，不容易。话说结局不太喜欢他俩在一起，还是分开了好了，这么好的大叔都没有珍惜好,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6557,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,哆啦哆啦,2014-04-30,3,人物太多，显得有点杂乱，故事的推进也太慢了，几乎所有的迷团都是靠最后几分钟讲出来的，不够高明,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6558,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,icecream dream,2013-12-03,3,M+A/////////////（悬疑的略不给力啊~湖边的花墙好美，伯瑞犬好像一个会行走的大拖把，哈哈哈）,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6559,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,Word,2014-08-31,3,把犯罪片拍成文艺片也是蛮不容易的，可惜过于文艺的处理让该交代的人物关系没有好好交代,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6560,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,大无畏,2007-09-13,3,相当剧情，稍微牵强，法味依然。喜欢那个黑道上的男人，为人父的感情依然深刻。长得那样，如此熟悉，象以前那些深更半夜还在我们楼下逡游的帅哥们。另外，我意识到，我也在划杠杠。,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6561,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,闻人林,2010-10-19,3,好吧，无字幕，太可怕,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6562,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,正哥哥,2012-07-07,3,129:02版本。一如以往的法国电影太拖沓，我看了一大半忍不住睡着，回头再看完，剧情和推理都可以，就是拖沓，太拖沓！！,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6563,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,Hesperidlər,2016-10-26,3,主角一副法国人中年问号脸❓❓❓❓❓❓❓看到最后我都笑了……悬疑片编不下去了怎么办？改成爱情故事呀,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6564,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,小云朵,2013-10-15,3,第一眼看有点悬疑片不够扣人心悬，爱情片不够浪漫的赶脚。但是！绝对是第二眼佳片。最打动我的是，真相大白之后妻子悄悄走到丈夫背后重逢的情景，伴着落日的余晖，背景音乐像是从很远的的树林里传来，一点点的升高，传到天上去，笼罩着苍穹，俯视这世间的真爱与阴谋。,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6565,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,sarah,2013-01-08,3,导演是Marion的老公吗？？,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6566,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,Miss Jane,2012-06-05,3,什么东西啊~~~~,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6567,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,Vikiconovsky,2013-11-21,3,撞上个不吸引人的故事是没辙的,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6568,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,三角猫,2014-11-17,3,…前面人物一拨一拨看的莫名其妙，音乐也有点囧，在被追捕的路上放那么舒缓的歌，要不是最后老头子的坦白这片就只剩1星了，觉得最冤的是那个白血病孩子的黑社会老爸…根本没他什么事啊,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6569,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,fire,2017-02-11,3,有点乱~又相信爱情了,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6570,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,Mr.Orange,2013-12-27,3,居然是U2的那首《with or without you》这样的爱真让人羡慕,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6571,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,wjule,2012-06-02,3,太长，也没多悬疑！没多大意思，不太相信里面的爱情！,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6572,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,阿笨,2011-11-03,3,- -不好意思也要说一句，我觉得这电影零高潮。还有分辨里面的女人容貌、名字对我来说是一难题，发型能不能不一样啊？服饰能不能不那么接近啊！,51%39%10%,1,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6573,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,kittyin,2011-03-10,3,故事还好 节奏稍慢 前半部分铺垫的很足 结局有点儿潦草不够劲儿 如果再给力一些就4星了,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6574,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,话事人,2018-01-07,3,可以牵着观众走 中途失控 后半程开始扯 剧本挺好,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6575,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,Miss Fiona,2012-01-01,3,不管怎么说都不能算一部好的悬疑片，好的悬疑片应该让人回味无穷，只想回过头去细细品味每一个细节，而这片子却是越看越鸡肋的感觉。本想给2颗星，还有1颗星就算是给法国的风景、镜头和音乐吧。,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6576,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,Zincky,2011-03-16,3,比较好莱坞的法国悬疑 稍有牵强,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6577,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,妖妖。,2011-07-06,3,有点拖沓，但剧情总的来说还不错。,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6578,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,纸鸢,2014-01-12,3,和A一起看的第一部悬疑片？在他宿舍B303。只记得被吓到，没太懂。,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6579,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,靖,2012-01-19,3,3+ 就是一堆的问号？加一个感叹号！,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6580,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,达仔达,2012-05-13,3,好闷的一部犯罪悬疑片,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
6581,不可告人 Ne le dis à personne,7.1,4664,10.0%43.0%40.6%5.7%0.7%,2019-10-05,Bomb,2013-06-25,3,看个法国电影是中英字幕.....,51%39%10%,0,"['有点', '故事', '悬疑片', '节奏', '电影', '法国人', '剧情', '男主', '父亲', '细节', '感觉', '人物', '片子', '女主', '文艺', '情节', '爱情', '法式', '结尾', '女儿']"
